2025-10-23 00:11:36,628 - firewall - INFO - Enhanced Firewall started successfully
2025-10-23 00:18:14,400 - firewall - INFO - Enhanced Firewall started successfully
2025-10-23 00:25:25,316 - firewall - INFO - Enhanced Firewall started successfully
2025-10-23 11:21:34,009 - firewall - INFO - Enhanced Firewall started successfully
2025-10-23 11:22:38,360 - firewall - INFO - Enhanced Firewall started successfully
2025-10-23 12:20:36,413 - firewall - INFO - Enhanced Firewall started successfully
2025-10-23 12:29:41,880 - firewall - INFO - Packet allowed: 192.168.0.1 -> 239.255.255.250 (Protocol-(17, 20)) | src=192.168.0.1 | dst=239.255.255.250 | proto=Protocol-(17, 20)
2025-10-23 12:29:41,981 - firewall - INFO - Packet allowed: 192.168.0.1 -> 239.255.255.250 (Protocol-(17, 20)) | src=192.168.0.1 | dst=239.255.255.250 | proto=Protocol-(17, 20)
2025-10-23 12:29:42,082 - firewall - INFO - Packet allowed: fe80::6283:e7ff:fe81:c1f8 -> ff02::c (Protocol-(17, 40)) | src=fe80::6283:e7ff:fe81:c1f8 | dst=ff02::c | proto=Protocol-(17, 40)
2025-10-23 12:29:42,082 - firewall - INFO - Packet allowed: fe80::6283:e7ff:fe81:c1f8 -> ff02::c (Protocol-(17, 40)) | src=fe80::6283:e7ff:fe81:c1f8 | dst=ff02::c | proto=Protocol-(17, 40)
2025-10-23 12:29:42,183 - firewall - INFO - Packet allowed: fe80::6283:e7ff:fe81:c1f8 -> ff02::c (Protocol-(17, 40)) | src=fe80::6283:e7ff:fe81:c1f8 | dst=ff02::c | proto=Protocol-(17, 40)
2025-10-23 12:29:42,284 - firewall - INFO - Packet allowed: fe80::6283:e7ff:fe81:c1f8 -> ff02::c (Protocol-(17, 40)) | src=fe80::6283:e7ff:fe81:c1f8 | dst=ff02::c | proto=Protocol-(17, 40)
2025-10-23 12:29:42,386 - firewall - INFO - Packet allowed: fe80::6283:e7ff:fe81:c1f8 -> ff02::c (Protocol-(17, 40)) | src=fe80::6283:e7ff:fe81:c1f8 | dst=ff02::c | proto=Protocol-(17, 40)
2025-10-23 12:29:42,487 - firewall - INFO - Packet allowed: fe80::6283:e7ff:fe81:c1f8 -> ff02::c (Protocol-(17, 40)) | src=fe80::6283:e7ff:fe81:c1f8 | dst=ff02::c | proto=Protocol-(17, 40)
2025-10-23 12:29:42,587 - firewall - INFO - Packet allowed: fe80::6283:e7ff:fe81:c1f8 -> ff02::c (Protocol-(17, 40)) | src=fe80::6283:e7ff:fe81:c1f8 | dst=ff02::c | proto=Protocol-(17, 40)
2025-10-23 12:29:42,790 - firewall - INFO - Packet allowed: fe80::6283:e7ff:fe81:c1f8 -> ff02::c (Protocol-(17, 40)) | src=fe80::6283:e7ff:fe81:c1f8 | dst=ff02::c | proto=Protocol-(17, 40)
2025-10-23 12:29:44,196 - firewall - INFO - Packet allowed: 192.168.0.216 -> 44.207.117.45 (Protocol-(6, 20)) | src=192.168.0.216 | dst=44.207.117.45 | proto=Protocol-(6, 20)
2025-10-23 12:29:44,197 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.19.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.19.125 | proto=Protocol-(6, 20)
2025-10-23 12:29:44,197 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.19.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.19.125 | proto=Protocol-(6, 20)
2025-10-23 12:29:44,299 - firewall - INFO - Packet allowed: 104.18.19.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.19.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:44,299 - firewall - INFO - Packet allowed: 104.18.19.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.19.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:44,299 - firewall - INFO - Packet allowed: 104.18.19.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.19.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:44,300 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.19.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.19.125 | proto=Protocol-(6, 20)
2025-10-23 12:29:44,301 - firewall - INFO - Packet allowed: 104.18.19.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.19.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:44,603 - firewall - INFO - Packet allowed: 104.18.19.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.19.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:44,705 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.19.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.19.125 | proto=Protocol-(6, 20)
2025-10-23 12:29:45,709 - firewall - INFO - Packet allowed: 192.168.0.216 -> 52.54.234.114 (Protocol-(6, 20)) | src=192.168.0.216 | dst=52.54.234.114 | proto=Protocol-(6, 20)
2025-10-23 12:29:45,710 - firewall - INFO - Packet allowed: 192.168.0.216 -> 52.54.234.114 (Protocol-(6, 20)) | src=192.168.0.216 | dst=52.54.234.114 | proto=Protocol-(6, 20)
2025-10-23 12:29:46,012 - firewall - INFO - Packet allowed: 52.54.234.114 -> 192.168.0.216 (Protocol-(6, 20)) | src=52.54.234.114 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:46,012 - firewall - INFO - Packet allowed: 52.54.234.114 -> 192.168.0.216 (Protocol-(6, 20)) | src=52.54.234.114 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:47,833 - firewall - INFO - Packet allowed: 192.168.0.216 -> 142.251.168.188 (Protocol-(6, 20)) | src=192.168.0.216 | dst=142.251.168.188 | proto=Protocol-(6, 20)
2025-10-23 12:29:48,136 - firewall - INFO - Packet allowed: 142.251.168.188 -> 192.168.0.216 (Protocol-(6, 20)) | src=142.251.168.188 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:48,237 - firewall - INFO - Packet allowed: 142.251.168.188 -> 192.168.0.216 (Protocol-(6, 20)) | src=142.251.168.188 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:48,338 - firewall - INFO - Packet allowed: 192.168.0.216 -> 142.251.168.188 (Protocol-(6, 20)) | src=192.168.0.216 | dst=142.251.168.188 | proto=Protocol-(6, 20)
2025-10-23 12:29:48,338 - firewall - INFO - Packet allowed: 142.251.168.188 -> 192.168.0.216 (Protocol-(6, 20)) | src=142.251.168.188 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:48,439 - firewall - INFO - Packet allowed: 192.168.0.216 -> 142.251.168.188 (Protocol-(6, 20)) | src=192.168.0.216 | dst=142.251.168.188 | proto=Protocol-(6, 20)
2025-10-23 12:29:48,540 - firewall - INFO - Packet allowed: 127.0.0.1 -> 127.0.0.1 (Protocol-(6, 20)) | src=127.0.0.1 | dst=127.0.0.1 | proto=Protocol-(6, 20)
2025-10-23 12:29:48,540 - firewall - INFO - Packet allowed: 127.0.0.1 -> 127.0.0.1 (Protocol-(6, 20)) | src=127.0.0.1 | dst=127.0.0.1 | proto=Protocol-(6, 20)
2025-10-23 12:29:48,540 - firewall - INFO - Packet allowed: 127.0.0.1 -> 127.0.0.1 (Protocol-(6, 20)) | src=127.0.0.1 | dst=127.0.0.1 | proto=Protocol-(6, 20)
2025-10-23 12:29:48,540 - firewall - INFO - Packet allowed: 127.0.0.1 -> 127.0.0.1 (Protocol-(6, 20)) | src=127.0.0.1 | dst=127.0.0.1 | proto=Protocol-(6, 20)
2025-10-23 12:42:24,464 - firewall - INFO - Enhanced Firewall started successfully
2025-10-23 12:42:24,666 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:25,470 - firewall - INFO - Packet allowed: 44.221.179.32 -> 192.168.0.216 (Protocol-(6, 20)) | src=44.221.179.32 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:25,470 - firewall - INFO - Packet allowed: 44.221.179.32 -> 192.168.0.216 (Protocol-(6, 20)) | src=44.221.179.32 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:25,571 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:25,571 - firewall - INFO - Packet allowed: 44.221.179.32 -> 192.168.0.216 (Protocol-(6, 20)) | src=44.221.179.32 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:25,572 - firewall - INFO - Packet allowed: 44.221.179.32 -> 192.168.0.216 (Protocol-(6, 20)) | src=44.221.179.32 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:25,572 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:25,572 - firewall - INFO - Packet allowed: 192.168.0.216 -> 44.221.179.32 (Protocol-(6, 20)) | src=192.168.0.216 | dst=44.221.179.32 | proto=Protocol-(6, 20)
2025-10-23 12:42:25,572 - firewall - INFO - Packet allowed: 192.168.0.216 -> 44.221.179.32 (Protocol-(6, 20)) | src=192.168.0.216 | dst=44.221.179.32 | proto=Protocol-(6, 20)
2025-10-23 12:42:25,572 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 12:42:25,572 - firewall - INFO - Packet allowed: 192.168.0.216 -> 44.221.179.32 (Protocol-(6, 20)) | src=192.168.0.216 | dst=44.221.179.32 | proto=Protocol-(6, 20)
2025-10-23 12:42:25,573 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 12:42:25,573 - firewall - INFO - Packet allowed: 18.209.187.192 -> 192.168.0.216 (Protocol-(6, 20)) | src=18.209.187.192 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:25,573 - firewall - INFO - Packet allowed: 18.209.187.192 -> 192.168.0.216 (Protocol-(6, 20)) | src=18.209.187.192 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:25,573 - firewall - INFO - Packet allowed: 18.209.187.192 -> 192.168.0.216 (Protocol-(6, 20)) | src=18.209.187.192 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:25,573 - firewall - INFO - Packet allowed: 192.168.0.216 -> 18.209.187.192 (Protocol-(6, 20)) | src=192.168.0.216 | dst=18.209.187.192 | proto=Protocol-(6, 20)
2025-10-23 12:42:25,573 - firewall - INFO - Packet allowed: 18.209.187.192 -> 192.168.0.216 (Protocol-(6, 20)) | src=18.209.187.192 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:25,573 - firewall - INFO - Packet allowed: 18.209.187.192 -> 192.168.0.216 (Protocol-(6, 20)) | src=18.209.187.192 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:25,574 - firewall - INFO - Packet allowed: 18.209.187.192 -> 192.168.0.216 (Protocol-(6, 20)) | src=18.209.187.192 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:25,574 - firewall - INFO - Packet allowed: 192.168.0.216 -> 18.209.187.192 (Protocol-(6, 20)) | src=192.168.0.216 | dst=18.209.187.192 | proto=Protocol-(6, 20)
2025-10-23 12:42:25,674 - firewall - INFO - Packet allowed: 192.168.0.216 -> 18.209.187.192 (Protocol-(6, 20)) | src=192.168.0.216 | dst=18.209.187.192 | proto=Protocol-(6, 20)
2025-10-23 12:42:25,675 - firewall - INFO - Packet allowed: 192.168.0.216 -> 18.209.187.192 (Protocol-(6, 20)) | src=192.168.0.216 | dst=18.209.187.192 | proto=Protocol-(6, 20)
2025-10-23 12:42:25,875 - firewall - INFO - Packet allowed: 44.221.179.32 -> 192.168.0.216 (Protocol-(6, 20)) | src=44.221.179.32 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:25,977 - firewall - INFO - Packet allowed: 18.209.187.192 -> 192.168.0.216 (Protocol-(6, 20)) | src=18.209.187.192 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:25,977 - firewall - INFO - Packet allowed: 44.221.179.32 -> 192.168.0.216 (Protocol-(6, 20)) | src=44.221.179.32 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:25,978 - firewall - INFO - Packet allowed: 192.168.0.216 -> 44.221.179.32 (Protocol-(6, 20)) | src=192.168.0.216 | dst=44.221.179.32 | proto=Protocol-(6, 20)
2025-10-23 12:42:29,192 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 12:42:29,193 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 12:42:29,394 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:29,394 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:29,395 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:29,395 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 12:42:29,696 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:29,697 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 12:42:30,804 - firewall - INFO - Packet allowed: 192.168.0.216 -> 192.168.0.1 (Protocol-(17, 20)) | src=192.168.0.216 | dst=192.168.0.1 | proto=Protocol-(17, 20)
2025-10-23 12:42:30,805 - firewall - INFO - Packet allowed: 192.168.0.216 -> 192.168.0.1 (Protocol-(17, 20)) | src=192.168.0.216 | dst=192.168.0.1 | proto=Protocol-(17, 20)
2025-10-23 12:42:30,805 - firewall - INFO - Packet allowed: 192.168.0.1 -> 192.168.0.216 (Protocol-(17, 20)) | src=192.168.0.1 | dst=192.168.0.216 | proto=Protocol-(17, 20)
2025-10-23 12:42:30,906 - firewall - INFO - Packet allowed: 192.168.0.1 -> 192.168.0.216 (Protocol-(17, 20)) | src=192.168.0.1 | dst=192.168.0.216 | proto=Protocol-(17, 20)
2025-10-23 12:42:30,906 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 12:42:30,907 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:30,907 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 12:42:30,908 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 12:42:30,908 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,009 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,009 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,009 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,009 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,010 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,010 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,010 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,010 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,111 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,112 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,112 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,112 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,113 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,113 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,114 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,216 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,216 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,216 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,216 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,216 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,217 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,217 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,217 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,217 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,217 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,217 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,218 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,218 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,218 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,219 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,219 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,219 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,219 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,219 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,320 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,320 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,320 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,320 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,320 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,320 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,320 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,320 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,320 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,320 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,320 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:31,321 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
